index,text,raining,raining_station,relevance_hand
932,And that was it #snow ❄️,0.0,0.0,1
933,And the Sunday sun breaks out. Another cuppa tea is warranted. @ Fox and Hounds https://t.co/SmvxJsF9HZ,0.0,0.0,1
934,"And the #gritters are out  now ; @Kent_Online  @KentHighways ; two on A2 and Birchwood road , #hour after #snow and stuck in traffic !  FFS",0.0,0.0,1
935,And the first of the snow has arrived... Finally... #snow #snowangels #uk @ Basingstoke https://t.co/Fy7kjzutDq,1.0,0.0,1
936,And the #UK goes into meltdown no #snow on the #southcoast folks no need to panic #southampton #hampshire #Dorset #sussex #uksnow https://t.co/hFRdTCjUZK,1.0,1.0,1
937,And the great blizzard of 2017 has struck. Josh was 4 minutes late for work... chaos in the office! #snowmaggedon,0.0,0.0,1
938,@catspecter @JVesey17 And the ground is filled with snow he couldn't even break a nail if he just lets go.,0.0,0.0,1
939,@NickdeSemlyen And the other half of the Dead Snow idea came from here: https://t.co/sCwon2iM3L,0.0,0.0,1
940,And the other side of the Golden Gallery... Watching the sun set 😍 #lilmelsuk #london #winter… https://t.co/VadIiViAI7,0.0,0.0,1
941,"And the snow begins. @ Faversham, Kent https://t.co/1BzAzMmC4u",1.0,1.0,1
942,And the snow can fuck off too,1.0,0.0,1
943,And the snow has started falling in Inverness. #MarketBar https://t.co/lDX7fQdMxT,0.0,0.0,1
944,And the snow plough stays under wraps for another year!!,0.0,0.0,1
945,And the sun came out for training #swimfit #wintersun #sunonyourback #swimminginlondon… https://t.co/T4Zu2FVPra,0.0,0.0,1
946,And the sun goes down on a great break from coldest Blighty - this photo sums it! Look forward to work today &amp; shaking off zombie mode! 😴😄 https://t.co/ntNYtvaG9K,1.0,0.0,1
947,"And the sun rises on another day. This morning, things seem right in the world. (Well one bit of… https://t.co/koTu2q1ocR",0.0,0.0,1
948,"And the sun sets on another year..
.
.
.
#sunset #peterborough #throwback #newyear #home… https://t.co/PkcqU07vb0",0.0,0.0,1
949,And the sun shines on us unselfishly..asking for nothing..we must be something so great that the sun does this for us. Gaia Mother Sofia,0.0,0.0,1
950,And the sun's come out 😃 https://t.co/mc16TcPYP9,0.0,0.0,1
951,And the toxic thunder,0.0,0.0,1
952,And the view in the other direction. #inspiration #sea #sun #nofilter #cold #sky #Southwold @… https://t.co/8B6MMiYpJU,0.0,0.0,1
953,And then Dino thunder and ninja storm,0.0,0.0,1
954,@corrina_k And then the rain to top it off!!!,0.0,0.0,1
955,And there's traffic and snow,1.0,0.0,1
956,"@KsLiberal @SJThomason1225 @ChessPiano @ProfessorFlynn @AtheistEngineer @AtheistGinny And there should be loads of flood evidence, but there's nothing.
Do I need to go on?",0.0,0.0,1
957,And they are off. Great turnout on this sunny Sunday #parkrun #loveparkrun #juniorparkrun https://t.co/MWe92qvC7H,0.0,0.0,1
958,"@fourfoot And they have more snow than us. Talking to Czech bloke once &amp; he was incandescent about how the UK freaks out over 2"" snow.",1.0,1.0,1
959,@TheGoodDogGuide @OliversSherbs  And they have nice outside courtyard - just the thing for January in the rain !,0.0,0.0,1
960,And to invest in some flood protection solutions? https://t.co/XvpjUU0vml,0.0,1.0,1
961,@scedmonds And to you Chris ~ I hope the snow is receding and the dog walking is easing! :),0.0,0.0,1
962,"@Katiethomson9 And to you, Katie! Horrible rain here today :-( Hopefully better tomorrow.",1.0,1.0,1
963,@rolandmcs @Medium And 5 to 7 yrs is lightning fast in the world of EU trade agreements,0.0,0.0,1
964,@ROBH4H @JonPalmerSport And water it after all the rain we have been having its totally sodden no wonder it's ripping up,0.0,0.0,1
965,And we're off! Winter sun here we come #winterholidays #wintersunshine #firstholidayof2017… https://t.co/i5Ul29kyqy,0.0,0.0,1
966,And we're tipped for snow....☃️ https://t.co/mcgVR8rHll,0.0,0.0,1
967,And we have snow ❄️❄️❄️,1.0,1.0,1
968,"And what are you doing to prevent Gales, snow and Ice? #BlameHumza #SNPBadWeather https://t.co/RbKTlzatIi",0.0,0.0,1
969,"And when Jamie Oliver says 'drizzle olive oil' , he means ""accidentally spill half a bottle"" , right?",0.0,0.0,1
970,"And when the sun rises 
we are afraid
it might not remain
when the sun sets we are afraid
it might not rise in the morning

Audre Lord",0.0,0.0,1
971,@HeadChannel And where is this snow? None in Herts ❄️☃️,0.0,0.0,1
972,@famousquotenet And 'yellow snow'.,0.0,0.0,1
973,"@magistrabeck And you, Melissa. We had a sprinkling of snow here today. I think you would have laughed at it!",0.0,0.0,1
974,"@Sarahlancs_ And you lovely lady. We have had a cold sunny Saturday here in Stroud, I hope the same where you are. 🌞delightful 😊❤",0.0,0.0,1
975,@AndieDelicacy @gazeeebo64 Andie is the rock hidden in a snowball. ⛄,0.0,0.0,1
976,"Andrew came home from school and the first thing he said was: ""Surprised you're alive after flying in the snow!"" Nice to see you too",0.0,0.0,1
977,"Angel Place is open all week, there will be no rain today so why not pop down and have a look? Also don't miss the UpMarket on Saturday",0.0,0.0,1
978,"Angel of the North standing tall in the blue sunny skies today!☀️ 7 tests this morning, now we're off to Scotland! https://t.co/TbhFMmuEKo",0.0,0.0,1
979,Angel. #cemetery #victorian #gothic #london #graves #ruin #sun #winter @ Abney Park Cemetery https://t.co/VztzsIqeTP,0.0,0.0,1
980,Angharad is sleeping and I'm awake waiting for snow....,0.0,0.0,1
981,Animals need to learn how to wipe their feet 🙄 roll on warm dry sunny weather.… https://t.co/uAQpRhpcTT,0.0,0.0,1
982,#Spaniel Annie not loving the #cold but loving the #sun @ Brooklands Community Park https://t.co/PKMzUNI8sI,0.0,0.0,1
983,Annnnd it's snowing again 🌨,1.0,0.0,1
984,"Annnnddddd the snow is gone. Somehow, despite the hysteria, the whole office managed to survive the apocalypse and life goes on.",0.0,0.0,1
985,Annoying. You know the weather forecast the night before. Surely just call it off then. Or purchase under soil heating!,0.0,0.0,1
986,"Annoys me when the parents get angry on sun,sex &amp; suspicious parents, dinny be a fucking snakey cunt &amp; trust yer bairn ya cow.",0.0,0.0,1
987,2017 Annual Forecast https://t.co/OS5PbFgynO,0.0,0.0,1
988,Another Christmas without snow😒,1.0,0.0,1
989,Another Hail Mary set up script,0.0,0.0,1
990,#notsnow Another South side rock route today. Final Selection proved a sunny warm good choice. #britishmountainguides @Arcteryx #scotwinter https://t.co/8Pe6XoUsvN,0.0,0.0,1
991,Another angle of the beautiful Mearns Kirk Church #church #snow #eastrenfrewshire #scotland @… https://t.co/YZCyMYRwyI,0.0,0.0,1
992,"Another #normal #day at #work #letitsnow #london #snow #cold but #fun costanzabeccari @ London,… https://t.co/BuZAcBzH0z",0.0,0.0,1
993,Another beautiful Beacons snow shot - taken by Adrian Price. If you're heading out make sure you're well prepared &amp; have the right gear! https://t.co/c9OIyzwi2n,0.0,0.0,1
994,"Another beautiful day - feeling so blessed this January, it has been such a sunny ☀️ month so… https://t.co/qSAEIVCAbr",0.0,0.0,1
995,Another beautiful morning in #Aberdeenshire &amp; a wee dusting of #snow #ScotSpirit #scotland #winter #sunrise #farming #cuminestown #newdeer https://t.co/33fMDrlnVm,0.0,0.0,1
996,Another beautiful sunny day in Scotland 💙☀🏞 @ Loch Lomond &amp; The Trossachs National Park https://t.co/7emOnZiC5I,0.0,0.0,1
997,"Another beautiful, sunny, frosty day! Our planet is so beautiful :-) #Sunny #Winter #BorderTerrier #dogsoftwitter #Beautiful https://t.co/NReDx04XoH",0.0,0.0,1
998,"Another beautiful sunny morning on the River Dart.  

Please take care on the pontoons today, it's very slippery! #wintersun #devon https://t.co/EZWPvkKDh2",0.0,0.0,1
999,"Another busy day in the #highlands , A scene from the Bridge of Orchy. Shame the snow's meant to be gone by tomorrow. @VisitScotland https://t.co/8SXIkRAGFa",1.0,0.0,1
1000,"Another chilly, but sunny day today!

#animalbehaviour #animalsofinstagram… https://t.co/sHy6Pfu5bV",0.0,0.0,1
1001,"Another cloudy forecast, but perhaps brighter than Saturday. Mild too so a great chance for a walk in the countryside",0.0,0.0,1
1002,Another cold and beautiful view from Kew Bridge #viewfromkewbridge #winter #sun #clouds @ Kew… https://t.co/ZnPceIHb0P,0.0,0.0,1
1003,Another cold and frosty morning. I love these sunny winter days. ❄️,0.0,0.0,1
1004,"Another cold, sunny day in The Cairngorms. 
#snow #bestsnowinuk… https://t.co/nxcITDD8fD",0.0,0.0,1
1005,"Another day another #walking selfie. A beautiful cold, crisp sunny day in the Brecon Beacons! @… https://t.co/9TLbk21osS",0.0,0.0,1
1006,"Another frosty start, sunny with highs to 5C in a light NE'ly. Frosty o/night, sunny &amp; 5C Friday. A cold &amp; frosty wkend, brightest on Sunday",0.0,0.0,1
1007,Another frosty sunny morning walk with Sonny &amp; Arthur ❤️😍 #beecraigs #malchisofinstagram… https://t.co/lkxwrol2mq,0.0,0.0,1
1008,"🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺

Another fun filled fox and Cub workout in the sunshiiiiiiiine 🌞

⭐️A focus today on… https://t.co/CjokX0vj7u",0.0,0.0,1
1009,Another glorious London winter day!! 👍😀 #saturdaymorning #wishes #sun #love #thankyou #london… https://t.co/fPbo9iyyvN,0.0,0.0,1
1010,Another glorious sunny day here at Boconnoc! @ Boconnoc Estate https://t.co/E0bfNjtyb7,0.0,0.0,1
1011,Another good day sun shine. Not like yesterday thick fog in South Wales all day,0.0,0.0,1
1012,"Another gorgeous, frosty, sunny day :-) #sunshine #frost #WestBerkshire https://t.co/rZMYwrgLnI",0.0,0.0,1
1013,Another gorgeous sunset..❄️✨🌤.. @Curleysfishery @curleyshorwich @AboutHorwich @HorwichFirst @livingINBL @boltonproud @HAdvertiser ❄️🌤 https://t.co/m2K7CKfItN,0.0,0.0,1
1014,"Another gorgeous winter sun day. Keep it coming. 

Amazing city view!

#SHEFFIELDS FIRST… https://t.co/xN4oeu9zfY",0.0,1.0,1
1015,"Another great article by @giles_fraser. I love sitting in church in the early morning waiting for the sun to rise. 
https://t.co/i2OtdW616r",0.0,1.0,1
1016,Another great collaboration... (JDW Adnams/Sixpoint Make It Rain) https://t.co/cQTNqtjCz3 #photo,0.0,0.0,1
1017,Another great #review for 'Watercolours in the Rain' by Jo Lambert https://t.co/gvIcoe5pgX @Jolambertwriter @shazjera,0.0,0.0,1
1018,Another great walk today with my niece and nephew in tow @NTLymePark the rain ☔️ did not get us down. Beautiful 🌿 https://t.co/H6RGa3qphf,0.0,0.0,1
1019,Another grey day. All the sun seems to be down south this week.,0.0,0.0,1
1020,"Another hard frost, -7C in Headcorn currently, colder across the rural Weald. Sunny today, highs of 6C in a light &amp; variable breeze.",0.0,0.0,1
1021,"Another hard frost, sunny with highs of 5C today in a moderate NE'ly. Dry, frosty nights and cold sunny days thru the wkend into next week.",0.0,0.0,1
1022,"Another hit for the talented @leelyford @BristolOldVic The Snow Queen review – a shivery, darkly comic delight https://t.co/8sxEYcCqx0",0.0,0.0,1
1023,Another lap around the sun. Good work people.,0.0,0.0,1
1024,Another lovely day in sunny #Devon. Today we went east to #Exmouth https://t.co/PDkybWUyjd,0.0,0.0,1
1025,Another lovely #wintersunset tonight. When the #rain has moved on to the #west we often get this… https://t.co/ao4vPASRUt,0.0,0.0,1
1026,Another lovely weekend with my Sunny Wild and hellomelone #🌞 #👶🏻 #tribedepapa #9weeksold @ Leeds https://t.co/cnHp2lzs7w,0.0,0.0,1
1027,Another lovely winter sunset #winter #sunset #sun #clouds #trees #silhouette… https://t.co/CXu9bmxqpw,0.0,0.0,1
1028,"Another nice picture opportunity today! 

#visitscotland #outdoors #sun #woods #nofilterneeded @… https://t.co/SPvrDPphxz",0.0,0.0,1
1029,Another nutter in the house with his @CallawayGolfEU waterproof jacket working well #golf #Callaway #snow https://t.co/zI4Vx75qW0,1.0,1.0,1
1030,Another obligatory #snow pic. #weatherwatch #publicservicenuisance @ Lord Leeky's Pad https://t.co/loozK7Mu69,1.0,0.0,1
1031,"Another one... Thisntime, #slomo #snow #snowangels #uk @ Basingstoke https://t.co/L7mqH1AMPZ",1.0,0.0,1
1032,Another one from last nights amazing sunset #sun #sunset #tunbridgewells #landscape… https://t.co/4hkK4cQQhM,0.0,0.0,1
1033,Another one from our little excursion up Mam Tor the other day #country #mamtor #bluesky #sun… https://t.co/44tP1s6W7q,0.0,0.0,1
1034,Another one from the archives of my darling Otto enjoying the #snow #dog #schnauzer #ilovedogs… https://t.co/NdRTA7IOAB,0.0,0.0,1
1035,"Another overcast misty, overcast day in London on Sunday with light rain and a maximum 9C #Weather",0.0,0.0,1
1036,Another over-used and abused word: #blizzard. I've been in one. You wouldn't be driving.,0.0,0.0,1
1037,"Another pic from the old #Alston book
""Snow Storm March 18th 1915""
Could be like this on Thursday ! https://t.co/pxK02u8rgP",0.0,0.0,1
1038,Another punt for this beautiful snow poem  https://t.co/w9HXNLZoSR,0.0,0.0,1
1039,Another quick snap of #stpaulscathedral #london on the one day of my trip that the sun actually… https://t.co/UDVaIkzOlk,1.0,1.0,1
1040,Another rainy day in sunny Wales,1.0,0.0,1
1041,Another rainy night in #Twickenham #car ☔ @ Twickenham Stadium https://t.co/M0EtoXsZ6s,1.0,1.0,1
1042,Another session done at boot camp In the pouring rain.... 😎,1.0,1.0,1
1043,Another shot from that one day we had snow in Kent #snow #winter @ Sittingbourne https://t.co/jce81I5QJB,0.0,0.0,1
1044,"Another shot of Halshaw Linn, just before the rain came and covered my lens with water spots! #stupotphotography #northumberland #nikon https://t.co/U1MW8lDzUT",0.0,0.0,1
1045,Another shot of snow from that one day we had it in the UK. #snow #winter @ Sittingbourne https://t.co/ti91ok0hkB,0.0,0.0,1
1046,Another snow blizzard ffs,1.0,0.0,1
1047,Another snow photo.... #nofilter #kent #northdowns @ Trosley Country Park https://t.co/wT7gLvlMwQ,0.0,0.0,1
1048,Another #snowy pic from yesterday's #snowfall - think Bridget is bemused by the concept and wants her #tennisball back! #dogsoftwitter #snow https://t.co/DGuubdjRbw,0.0,0.0,1
1049,Another stretch of the @swcoastpath ticked off today #Godrevy to #Hayle beat the rain too! #WinterWalk #Cornwall #Kernow https://t.co/tC0IhwlBd8,1.0,0.0,1
1050,Another stupid o'clock morning hike in the snow. Liz nearly lost a foot to gout. https://t.co/e4QvMuQwJF,0.0,0.0,1
1051,Another stupid one from earlier. Just after the rain. Lol @ Tottenham https://t.co/xDVAoahS3g,0.0,0.0,1
1052,"Another! #town #britain #uk #manchester #sun @ Central Manchester, Manchester https://t.co/q0BSZXpPc0",0.0,0.0,1
1053,Another sunny day #HappyFriday everyone #nearlytheweekend https://t.co/9VfMLwt0ht,0.0,0.0,1
1054,"Another #Sunny day in #Chester.... Lets make the most out of it, try our #Lunch Menu for £5! #JanuarySale #EatOut #Cheshire #Restaurant https://t.co/G5IA8dQybe",0.0,0.0,1
1055,"Another sunny day in Stratford @ Stratford, London https://t.co/4Qb22T12Jk",0.0,0.0,1
1056,Another sunny day then 😂 https://t.co/3KdmFkg9sn,0.0,0.0,1
1057,"Another sunny, errr I mean rainy &amp; miserable, day here in idyllic HP9 1PB. When I was little I thought my postcode was for Paddington Bear 😂 https://t.co/1gXlAbIckQ",1.0,1.0,1
1058,Another sunny week @Broadway_Mkt today ☀️☀️☀️come on down and catch some rays! https://t.co/TKTMMRPH52,0.0,0.0,1
1059,Another sunrise picture from the other morning. Strange lens flare from the sun. Think I had… https://t.co/VBofisVmva,0.0,0.0,1
1060,"Another @OxfordBlockSoc talk: @starkness on ""#Blockchains, Lightning, and Smart Contracts: Automating Our Financial Future"" at @OxfordSBS",0.0,0.0,1
